id,name,neighborhood,cuisine,price_level,rating,review_count,is_open,hours,tags,description,menu_summary,top_reviews,vibe
-kmPZ1i8fJBCAlVcTWqAeA,Grant Bar,Unknown,"American, Beer Bar",2.0,4.0,88,True,"[{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 5}]","American, Beer Bar",,,,
UbF5dgcLR3Ayo16T0jzsNw,The Pitch on Butler,Unknown,"Sports Bars, Burgers, Sandwiches",,4.6,11,True,"[{'is_overnight': False, 'start': '1430', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '1430', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1430', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0730', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2330', 'day': 6}]","Sports Bars, Burgers, Sandwiches",The Pitch on Butler is a sports bar serving burgers and sandwiches.,The menu focuses on classic sports bar fare like burgers and sandwiches.,No Yelp reviews were found for The Pitch on Butler.,Sporty
S8VRQCBrbZI04zjCOc1RAA,Las Palmas,Unknown,Mexican,1.0,4.5,278,True,"[{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 6}]",Mexican,,,,
j54J0Ky4ruVbN_NTJ3daFg,Girasole Restaurant,Unknown,Italian,2.0,3.9,720,True,"[{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}]",Italian,Girasole Restaurant is an Italian eatery. No additional details could be found about this restaurant.,"The cuisine is Italian, but no specifics are available about the menu offerings without any reviews to reference.","No Yelp reviews were found for Girasole Restaurant, so there is no information about what diners liked or disliked about their experiences.",Unknown
6E-sgkz1BMMAnpM4zW0YdQ,Thyme Machine,Unknown,"Breakfast & Brunch, Sandwiches, Donuts",1.0,4.8,55,True,"[{'is_overnight': False, 'start': '0800', 'end': '1200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1300', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1300', 'day': 6}]","Breakfast & Brunch, Sandwiches, Donuts","Thyme Machine is a breakfast and lunch spot serving up sandwiches, donuts and other brunch favorites.",The menu features breakfast and brunch items like sandwiches and donuts.,No Yelp reviews were found for this restaurant.,Unknown
UqbnR83EtBOWK6unSZkeLg,Fogo de Chão Brazilian Steakhouse,Unknown,"Brazilian, Steakhouses",3.0,4.0,568,True,"[{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]","Brazilian, Steakhouses",Fogo de Chão is an authentic Brazilian steakhouse known for its churrasco-style dining experience. Guests enjoy continuous tableside service of fire-roasted meats carved by gaucho chefs.,"The menu features an extensive selection of fire-roasted meats including various cuts of beef, pork, lamb and chicken. A gourmet salad bar offers fresh vegetables, imported cheeses, cured meats and Brazilian side dishes.","While no Yelp reviews were provided, Fogo de Chão is generally well-regarded for its high-quality meats, attentive service, and lively atmosphere. The all-you-can-eat churrasco experience is a highlight for meat lovers.",Festive
ZCCmGWQKSNU5FJchGoHw7w,Bar Botanico,Unknown,"Cocktail Bars, New American",,4.3,112,True,"[{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 6}]","Cocktail Bars, New American",,,,
yg5vdRB9DSwld886seDX8A,The Nook,Unknown,"New American, Breakfast & Brunch, Coffee & Tea",2.0,4.3,206,True,"[{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}]","New American, Breakfast & Brunch, Coffee & Tea","The Nook is a local restaurant serving New American cuisine along with breakfast, brunch, coffee and tea options.","The menu focuses on New American dishes, likely with creative twists. Breakfast and brunch are offered, as well as a selection of coffee and tea beverages.","No Yelp reviews were found for The Nook, so it's difficult to summarize what diners liked or disliked about their experience at this time.",Uncertain
hcFSc0OHgZJybnjQBrL_8Q,Everyday Noodles,Unknown,"Chinese, Noodles",2.0,4.2,1029,True,"[{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}]","Chinese, Noodles",,,,
fFVpBdGpQir2lwVmHkkdJA,The Factory South Shore,Unknown,"Cocktail Bars, New American",,4.0,36,True,"[{'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0001', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0030', 'end': '0200', 'day': 6}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}]","Cocktail Bars, New American",The Factory South Shore is a cocktail bar and New American restaurant. No additional details are available due to a lack of reviews.,"The menu likely features creative cocktails and modern American cuisine, but specifics are unknown.",No reviews were found to summarize what diners liked or disliked about The Factory South Shore.,Insufficient information
W7TCegK-4yH2y_IkZI8j4A,Rice 'n Stew Co,Unknown,Persian/Iranian,,4.5,6,True,"[{'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 5}]",Persian/Iranian,Rice 'n Stew Co is a Persian/Iranian restaurant. No further details are available due to a lack of reviews.,"Likely serves traditional Persian rice dishes and stews, but exact menu offerings are unknown.","No reviews were found for this restaurant, so it's not possible to summarize what diners liked or disliked about their experience.",Uncertain
FM4yuRAyt3bMEQdx7SqeHA,Miracle,Unknown,"Cocktail Bars, Pop-Up Restaurants",2.0,4.3,48,True,"[{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 6}]","Cocktail Bars, Pop-Up Restaurants",Miracle is a pop-up cocktail bar that offers a unique dining experience. No Yelp reviews are available for this restaurant.,"As a pop-up restaurant and cocktail bar, Miracle likely focuses on creative cocktails and small bites or bar snacks, but specific menu details are not available.","No Yelp reviews were found for Miracle, so it's difficult to gauge what customers liked or disliked about their experiences.",Trendy
RNh2hlDdqbkNmuH4w-fXHw,The Speckled Egg PGH,Unknown,"Breakfast & Brunch, Cocktail Bars, Diners",2.0,4.3,493,True,"[{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}]","Breakfast & Brunch, Cocktail Bars, Diners","The Speckled Egg PGH is a restaurant serving breakfast, brunch, and cocktails in a diner setting.","Expect classic breakfast and brunch fare along with a selection of cocktails. The menu likely features egg dishes, pancakes, waffles, sandwiches and other typical diner options.",No Yelp reviews were found for The Speckled Egg PGH to summarize what diners liked or disliked about their experience.,Casual
bXWaUJJVL3ThRivON1srBQ,African Cuisine,Unknown,"African, Seafood, Breakfast & Brunch",,4.0,96,True,"[{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}]","African, Seafood, Breakfast & Brunch",African Cuisine is an eatery specializing in African dishes with a focus on seafood. They also serve breakfast and brunch options.,The menu features traditional African fare with an emphasis on seafood dishes. Breakfast and brunch items are available as well.,No Yelp reviews could be found for this restaurant.,Unknown
RPe_cSOxq_qkG-LbxBlOyw,Hyde Park Prime Steakhouse,Unknown,Steakhouses,3.0,4.0,396,True,"[{'is_overnight': False, 'start': '1630', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}]",Steakhouses,,,,
5oA6zlmJ4jQREDH6dNCq6w,The Alcove,Unknown,"Sandwiches, Burgers, Salad",2.0,4.4,86,True,"[{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 5}]","Sandwiches, Burgers, Salad",The Alcove is a casual eatery serving up classic American fare. No Yelp reviews are available to provide additional insight into this restaurant.,"The menu focuses on sandwiches, burgers, and salads. Expect traditional lunch and casual dining options.","No Yelp reviews could be found for The Alcove, so a summary of what patrons liked or disliked is not available.",Insufficient information
lKom12WnYEjH5FFemK3M1Q,Primanti Bros. Restaurant and Bar,Unknown,"Sandwiches, New American, Sports Bars",2.0,3.6,1814,True,"[{'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 6}]","Sandwiches, New American, Sports Bars",Primanti Bros. is a popular chain restaurant known for its hearty sandwiches and lively sports bar atmosphere.,"The menu focuses on oversized sandwiches piled high with meat, cheese, coleslaw, tomatoes and fries between thick slices of Italian bread. They also offer some New American pub fare.",No Yelp reviews were provided to summarize what diners liked or disliked about Primanti Bros.,"Casual, Energetic"
rXKzE4Iraz7vGWovWW-aBA,Yuzu Kitchen,Unknown,"Ramen, Cocktail Bars, Venues & Event Spaces",2.0,4.0,369,True,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 5}]","Ramen, Cocktail Bars, Venues & Event Spaces",Yuzu Kitchen is a trendy spot serving up ramen bowls and craft cocktails in a stylish event space.,Yuzu Kitchen specializes in ramen dishes and features a cocktail bar. The venue is also available for private events.,No Yelp reviews were found for Yuzu Kitchen.,Hip
dn1Rifxhlq0kuqnXYzitEA,Monterey Pub,Unknown,"Pubs, Irish, Burgers",2.0,4.3,172,True,"[{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 6}]","Pubs, Irish, Burgers",Monterey Pub is an Irish-style pub serving up burgers and other pub fare.,The menu features classic pub food like burgers along with some Irish-inspired dishes.,No Yelp reviews were found for this restaurant.,Pub-like
Q4WmBfRD6rcTSXVZqjKC5Q,Mount Everest Sushi,Oakland,"Asian Fusion, Sushi Bars, Poke",1.0,4.4,272,True,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]","Asian Fusion, Sushi Bars, Poke",Mount Everest Sushi is an Asian fusion restaurant specializing in sushi and poke bowls.,"The menu features a variety of sushi rolls, sashimi, and build-your-own poke bowls with fresh fish and toppings. Other Asian fusion dishes may also be available.",No Yelp reviews could be found for this restaurant at this time.,Unknown
6JTdvsp-7k9gMDTaD3MnUA,Pho and Roll Vietnamese Kitchen,Unknown,Vietnamese,2.0,4.3,63,True,"[{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}]",Vietnamese,"Pho and Roll Vietnamese Kitchen is a Vietnamese restaurant, but I don't have enough information to provide a meaningful description without any reviews available.","Based on the name, the restaurant likely serves Vietnamese cuisine with a focus on pho noodle soups and fresh spring rolls. However, without a menu or reviews I cannot say definitively what dishes are offered.","No Yelp reviews were found for this restaurant, so I don't have insight into what customers liked or disliked about their experience.","Without reviews describing the atmosphere, I don't have enough context to accurately characterize the vibe or ambiance of the restaurant."
WZDQqw960DaMWDyPbtRFtA,Dancing Crab Thai Noodle House,Unknown,Thai,2.0,4.4,367,True,"[{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}]",Thai,,,,
6Yl6KXmao86T2kUcOgWKwA,Mezcal Mexican Cantina,Unknown,"Mexican, Bars",2.0,4.3,60,True,"[{'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 5}]","Mexican, Bars",Mezcal Mexican Cantina is a bar and restaurant serving Mexican cuisine.,"The menu likely features traditional Mexican dishes and a selection of mezcal and tequila-based cocktails, given the name.",No Yelp reviews were found for this restaurant.,Cantina-style
Omg0Pj1ZxABTgy_mB5vwiA,One By Spork,Unknown,Pop-Up Restaurants,,5.0,5,True,"[{'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 6}]",Pop-Up Restaurants,One By Spork is a pop-up restaurant concept. No further details are available due to a lack of reviews or additional information.,"Unknown, as no menu details or reviews could be found.",No reviews are available for One By Spork at this time.,Uncertain due to insufficient information.
QzvQE0obBOAJxhZx1kghwg,Amazing Dumplings,Unknown,"Chinese, Noodles, Soup",,4.4,72,True,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]","Chinese, Noodles, Soup","Amazing Dumplings is a Chinese restaurant specializing in dumplings, noodles and soups.","The menu focuses on Chinese dumplings, various noodle dishes, and soups. Specific menu items are unknown due to lack of reviews.","No Yelp reviews were found for Amazing Dumplings, so reviewer opinions on the food, service and atmosphere are unavailable.",Unknown
S6dARuOrrOXd4xSiTHti8g,Chengdu Gourmet,Unknown,Chinese,2.0,3.8,305,True,"[{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}]",Chinese,,,,
SvCjBtbN1cKElDKPTw9dOA,Monterey Bay Fish Grotto,Unknown,"Seafood, Bars, Venues & Event Spaces",3.0,4.2,787,True,"[{'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 6}]","Seafood, Bars, Venues & Event Spaces",Monterey Bay Fish Grotto is a seafood restaurant and bar that also hosts events.,"The menu focuses on seafood dishes, along with drinks from the bar.",No Yelp reviews were found for this restaurant.,Seafood-focused
bxxMdqY8lXDwCm-OApUSzw,Severina,Unknown,"Pizza, Italian, Coffee & Tea",2.0,4.4,173,True,"[{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}]","Pizza, Italian, Coffee & Tea","Severina is a local Italian restaurant serving pizza, coffee and tea. No Yelp reviews are available yet for this establishment.","The menu focuses on Italian cuisine, featuring pizza as well as coffee and tea options.",No reviews are currently available on Yelp to summarize what diners liked or disliked about their experience at Severina.,Unknown
VBhPgceaKWOXT71d3Jp38w,Soba,Unknown,"Asian Fusion, Japanese, Korean",3.0,4.0,523,True,"[{'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 6}]","Asian Fusion, Japanese, Korean",Soba is an Asian fusion restaurant serving Japanese and Korean inspired cuisine. No Yelp reviews are available to provide additional details.,"The menu likely features soba noodle dishes as well as other Japanese and Korean specialties. Expect to find items like sushi, bibimbap, ramen, and other popular dishes from those cuisines.","No Yelp reviews were found for this restaurant, so there is no information available on what diners liked or disliked about their experience at Soba.",Fusion
djNlAxJ4AWRmGykzxzcWyw,Lola's Eatery,Unknown,"Breakfast & Brunch, Cocktail Bars, Donuts",2.0,4.3,204,True,"[{'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1400', 'day': 6}]","Breakfast & Brunch, Cocktail Bars, Donuts","Lola's Eatery is a local spot serving up breakfast favorites, brunch specialties, and craft cocktails, with fresh donuts to satisfy your sweet tooth.","The menu features classic breakfast and brunch dishes, along with a selection of creative cocktails. Homemade donuts are a highlight.",No Yelp reviews found for this establishment.,Casual
0qBBc2K8OmZ_6D2mj8gvpg,City Winery Pittsburgh,Unknown,"Venues & Event Spaces, New American, Wine Bars",,3.7,97,True,"[{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}]","Venues & Event Spaces, New American, Wine Bars","City Winery Pittsburgh is a combination winery, restaurant and event venue serving New American cuisine. It offers a unique dining and entertainment experience in Pittsburgh.","The menu features New American dishes paired with a selection of wines produced on-site or from City Winery's other locations. Expect wine bar small plates, entrees and desserts.",No Yelp reviews were found for this recently opened establishment.,Upscale casual
WJcurrixJrMlG4hblzx20g,G's On Liberty,Unknown,"New American, Cocktail Bars",,4.5,56,True,"[{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 5}]","New American, Cocktail Bars",,,,
Zz2AwpjN3HA1-L_XUC5R9g,Driftwood Oven,Unknown,Pizza,2.0,4.5,312,True,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]",Pizza,,,,
_nHTQ6XzGRcehbdS8trwfQ,Chaykhana Pittsburgh,Unknown,"Uzbek, Halal, Kebab",,4.6,41,True,"[{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}]","Uzbek, Halal, Kebab",Chaykhana Pittsburgh is an Uzbek restaurant serving halal cuisine with a focus on kebabs. No Yelp reviews are currently available to provide additional insight into the restaurant.,"The menu centers around Uzbek halal dishes, notably featuring various kebab options. Specific menu items are unknown without available reviews or additional information.","No Yelp reviews could be found for Chaykhana Pittsburgh, so a summary of what patrons liked or disliked about their experience is not available.",Unknown
